8.500000000000000000e+00,1.387096774193548598e-01,2.428571428571428548e-01,8.808073205657906968e-03
1.019999999999999929e+01,2.022312373225151894e-01,2.914285714285714257e-01,9.108036716325179638e-03
1.119999999999999929e+01,3.770588235294117796e-01,3.199999999999999512e-01,2.044888551641190280e-02
1.209999999999999964e+01,5.489361702127659726e-01,3.457142857142856962e-01,3.268867290607220533e-02
1.309999999999999964e+01,1.120370370370370461e+00,3.742857142857142771e-01,6.224279760791386756e-02
1.419999999999999929e+01,1.861497326203208402e+00,4.057142857142856385e-01,1.361261590529537491e-01
1.530000000000000071e+01,2.603864734299516925e+00,4.371428571428572218e-01,1.809810914897052592e-01
1.630000000000000071e+01,4.015217391304347849e+00,4.657142857142857473e-01,3.417979204570981699e-01
1.750000000000000000e+01,4.747967479674796820e+00,5.000000000000000000e-01,4.281096664846299471e-01
1.869999999999999929e+01,5.576033057851239150e+00,5.342857142857142527e-01,5.069118611740291991e-01
1.989999999999999858e+01,7.095999999999999197e+00,5.685714285714285054e-01,7.095994673918791795e-01
2.119999999999999929e+01,7.312048192771084310e+00,6.057142857142856496e-01,8.026009196160648340e-01
2.260000000000000142e+01,6.692708333333333037e+00,6.457142857142857961e-01,6.830712279724588942e-01
2.380000000000000071e+01,6.721568627450980493e+00,6.800000000000000488e-01,6.655340180867300726e-01
2.550000000000000000e+01,5.099224806201550386e+00,7.285714285714285365e-01,4.489615360308468750e-01
2.680000000000000071e+01,4.783088235294117752e+00,7.657142857142857917e-01,4.101462928068834723e-01
2.869999999999999929e+01,4.705109489051094940e+00,8.199999999999999512e-01,4.019844996765954415e-01
3.039999999999999858e+01,4.083783783783784038e+00,8.685714285714284388e-01,3.002456804122732303e-01
3.200000000000000000e+01,5.062878787878787534e+00,9.142857142857142572e-01,4.406668678070412848e-01
3.350000000000000000e+01,3.648743718592965202e+00,9.571428571428571841e-01,2.586525329298090536e-01
3.500000000000000000e+01,3.848648648648648418e+00,1.000000000000000000e+00,3.163569001723022800e-01
3.650000000000000000e+01,4.039634146341463783e+00,1.042857142857142927e+00,3.154423537687043866e-01
3.820000000000000284e+01,4.380272108843537460e+00,1.091428571428571415e+00,3.612786513725302351e-01
4.000000000000000000e+01,2.668897637795275557e+00,1.142857142857142794e+00,1.674615137937592313e-01
4.400000000000000000e+01,3.498522167487684520e+00,1.257142857142857117e+00,2.455480740990659272e-01
4.829999999999999716e+01,3.199024390243902616e+00,1.379999999999999893e+00,2.234295208020631862e-01
5.150000000000000000e+01,4.527814569536423583e+00,1.471428571428571530e+00,3.684682114491402705e-01
5.600000000000000000e+01,3.849171270718232396e+00,1.600000000000000089e+00,2.861065841399281218e-01
6.100000000000000000e+01,4.289759036144578985e+00,1.742857142857142883e+00,3.329497818442875845e-01
6.600000000000000000e+01,4.304516129032258220e+00,1.885714285714285676e+00,3.457469602098874883e-01
7.000000000000000000e+01,4.685106382978723616e+00,2.000000000000000000e+00,3.945570051554778135e-01
7.450000000000000000e+01,4.046913580246913611e+00,2.128571428571428559e+00,3.179554819774639829e-01
8.000000000000000000e+01,5.209420289855072994e+00,2.285714285714285587e+00,4.434551247859336298e-01
8.750000000000000000e+01,4.471515151515151665e+00,2.500000000000000000e+00,3.481068787427066269e-01
9.350000000000000000e+01,4.316091954022988730e+00,2.671428571428571264e+00,3.272019958448201815e-01
9.850000000000000000e+01,4.333333333333333925e+00,2.814285714285714501e+00,3.285090602311573904e-01
1.040000000000000000e+02,3.028921568627450878e+00,2.971428571428571530e+00,2.120668986081048479e-01
1.090000000000000000e+02,2.997959183673469585e+00,3.114285714285714324e+00,2.141399132641608749e-01
1.120000000000000000e+02,2.611111111111111160e+00,3.200000000000000178e+00,1.706936559091693228e-01
1.140000000000000000e+02,2.529090909090908834e+00,3.257142857142857117e+00,1.705112581160808660e-01
1.170000000000000000e+02,2.173577235772357508e+00,3.342857142857142971e+00,1.385822129409966796e-01
1.210000000000000000e+02,2.002692307692307772e+00,3.457142857142857295e+00,1.242016969822005157e-01
1.240000000000000000e+02,2.044696969696969457e+00,3.542857142857142705e+00,1.258423918849374823e-01
1.270000000000000000e+02,1.587692307692307736e+00,3.628571428571428559e+00,8.806931984342206143e-02
1.320000000000000000e+02,1.120422535211267556e+00,3.771428571428571352e+00,5.428464806639724666e-02
1.390000000000000000e+02,8.522540983606556875e-01,3.971428571428571530e+00,3.857972985407120275e-02
1.440000000000000000e+02,5.999999999999999778e-01,4.114285714285713880e+00,2.574846407315058844e-02
1.510000000000000000e+02,7.505567928730512151e-01,4.314285714285714057e+00,3.542096444215341033e-02
1.590000000000000000e+02,5.948919449901768353e-01,4.542857142857142705e+00,2.636812128013499290e-02
1.650000000000000000e+02,6.244230769230768585e-01,4.714285714285714413e+00,2.738276305146960035e-02
