8.500000000000000000e+00,4.686290322580644485e+00,2.428571428571428548e-01,8.808073205657906968e-03
1.019999999999999929e+01,2.225760649087221044e+00,2.914285714285714257e-01,9.108036716325179638e-03
1.119999999999999929e+01,3.640721196130167314e+00,4.399999999999999467e-01,1.476193870448957668e+00
1.209999999999999964e+01,4.133837944243064833e+00,4.753571428571428115e-01,1.237273567626268500e+00
1.309999999999999964e+01,2.997519196852530321e+00,5.146428571428571797e-01,1.047986874141188629e+00
1.419999999999999929e+01,4.558803217064428814e+00,5.578571428571428292e-01,1.354975245465764311e-01
1.530000000000000071e+01,3.683712417788913562e+00,6.010714285714287008e-01,1.194433672173566441e+00
1.630000000000000071e+01,5.050920245398772934e+00,6.403571428571428470e-01,1.187416020655626792e+00
1.750000000000000000e+01,5.105192321570324765e+00,6.875000000000000000e-01,7.061732823569651929e-01
1.869999999999999929e+01,4.347022071326001047e+00,7.346428571428571530e-01,7.992223678676199095e-01
1.989999999999999858e+01,6.006233506233507491e+00,7.817857142857143060e-01,4.210824022320458937e+00
2.119999999999999929e+01,8.099173955296404159e+00,8.328571428571428514e-01,2.853147182672774118e+00
2.260000000000000142e+01,6.914454277286134598e+00,8.878571428571429003e-01,2.784444478340259543e+00
2.380000000000000071e+01,5.855647382920110111e+00,9.350000000000000533e-01,2.177703559809943901e+00
2.550000000000000000e+01,4.068875502008032718e+00,1.001785714285714279e+00,5.458027123824465976e-01
2.680000000000000071e+01,4.171275927089880042e+00,1.052857142857142936e+00,7.194219434002296909e-01
2.869999999999999929e+01,5.344218954248366238e+00,1.127499999999999947e+00,4.214301598144047922e+00
3.039999999999999858e+01,2.976942584702778838e+00,1.194285714285714173e+00,1.691553571997219896e+00
3.200000000000000000e+01,4.577576491564481209e+00,1.257142857142857117e+00,1.885649784597329015e+00
3.425000000000000000e+01,3.331134426434136930e+00,1.345535714285714279e+00,1.141391833077845641e+00
3.650000000000000000e+01,3.614680483592401128e+00,1.433928571428571441e+00,9.661531443732361835e-01
3.820000000000000284e+01,3.630821917808218835e+00,1.091428571428571415e+00,3.612786513725302351e-01
4.000000000000000000e+01,2.054330708661417315e+00,1.142857142857142794e+00,1.674615137937592313e-01
4.375000000000000000e+01,2.799216022025248662e+00,1.716071428571428692e+00,6.791117648011769647e-01
4.829999999999999716e+01,2.653658536585365102e+00,1.379999999999999893e+00,2.234295208020631862e-01
5.125000000000000000e+01,2.872506586980271059e+00,2.010714285714286120e+00,6.491930915788766132e-01
5.600000000000000000e+01,2.755248618784530201e+00,1.600000000000000089e+00,2.861065841399281218e-01
6.100000000000000000e+01,2.936363636363636509e+00,1.742857142857142883e+00,3.329497818442875845e-01
6.600000000000000000e+01,3.409615384615384936e+00,1.885714285714285676e+00,3.457469602098874883e-01
7.000000000000000000e+01,3.816312056737587888e+00,2.000000000000000000e+00,3.945570051554778135e-01
7.450000000000000000e+01,3.229629629629629850e+00,2.128571428571428559e+00,3.179554819774639829e-01
8.000000000000000000e+01,3.392028985507246297e+00,2.285714285714285587e+00,4.434551247859336298e-01
8.750000000000000000e+01,2.765853658536585602e+00,2.500000000000000000e+00,3.481068787427066269e-01
9.215000000000000568e+01,2.372840247209995201e+00,3.605714285714285872e+00,4.649652847479207596e-01
9.850000000000000000e+01,2.558045977011494276e+00,2.814285714285714501e+00,3.285090602311573904e-01
1.030000000000000000e+02,2.691968999240565985e+00,4.035714285714286476e+00,3.441341748003483025e-01
1.060000000000000000e+02,4.267424242424242564e+00,5.300000000000000711e+00,4.739660686730883254e-01
1.100000000000000000e+02,2.731842303981205866e+00,3.921428571428572152e+00,3.858396245641864120e-01
1.135000000000000000e+02,2.822675815888485484e+00,4.453571428571429180e+00,3.245188624682696088e-01
1.172500000000000000e+02,2.692714291933306914e+00,4.608928571428571708e+00,1.874574413097997716e-01
1.210000000000000000e+02,2.609230769230769020e+00,3.457142857142857295e+00,1.242016969822005157e-01
1.251666666666666714e+02,2.217754062110715463e+00,4.465476190476190155e+00,2.725825314327199322e-01
1.320000000000000000e+02,1.685011709601873520e+00,3.771428571428571352e+00,5.428464806639724666e-02
1.365000000000000000e+02,1.820867208672086734e+00,6.825000000000000178e+00,7.970856495640492312e-02
1.390000000000000000e+02,1.607392197125256716e+00,3.971428571428571530e+00,3.857972985407120275e-02
1.440000000000000000e+02,1.606617647058823595e+00,4.114285714285713880e+00,2.574846407315058844e-02
1.490000000000000000e+02,1.659839357429718776e+00,7.450000000000000178e+00,2.661272242231618040e-02
1.573333333333333428e+02,1.590375385374275474e+00,5.652380952380951840e+00,4.193452983751012053e-01
1.700000000000000000e+02,1.534100408800698201e+00,6.732142857142857650e+00,2.166851819139865576e-01
1.880000000000000000e+02,1.342549923195084371e+00,9.400000000000000355e+00,1.252368536144007026e-02
2.030000000000000000e+02,8.902023429179978242e-01,1.015000000000000036e+01,9.866001608818888644e-03
2.190000000000000000e+02,1.095310519645120495e+00,1.095000000000000107e+01,1.027710682117149825e-02
